,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year,Open_CAC40,High_CAC40,Low_CAC40,Close_CAC40,Adj Close_CAC40,Volume_CAC40,Daily_Performance_Actions,Daily_performance_CAC_40
8992,ACA.PA,2022-02-17,13.399999618530273,13.442000389099121,13.022000312805176,13.144000053405762,10.868925094604492,7776219,2022,6999.1298828125,7017.06982421875,6905.68994140625,6946.81982421875,6946.81982421875,90183200,-2.1878231726824793,-0.2607352253836348
8993,ACA.PA,2022-02-18,13.140000343322754,13.227999687194824,12.965999603271484,13.055999755859375,10.79615592956543,5418017,2022,6951.830078125,6995.6201171875,6895.08984375,6929.6298828125,6929.6298828125,87348900,-0.6695092604141029,-0.2474505146415451
8994,ACA.PA,2022-02-21,13.140000343322754,13.192000389099121,12.71399974822998,12.833999633789062,10.612581253051758,6743933,2022,6984.31005859375,6986.830078125,6744.1298828125,6788.33984375,6788.33984375,0,-1.7003686138296836,-2.038926197385238
8995,ACA.PA,2022-02-22,12.446000099182129,12.892000198364258,12.329999923706055,12.795999526977539,10.581159591674805,9132948,2022,6633.740234375,6834.77001953125,6633.740234375,6787.60009765625,6787.60009765625,101457400,-0.29608935558543825,-0.010897304949031295
8996,ACA.PA,2022-02-23,12.85200023651123,12.932000160217285,12.631999969482422,12.678000450134277,10.4835844039917,5656562,2022,6801.66015625,6904.81005859375,6768.3798828125,6780.669921875,6780.669921875,86393600,-0.9221559956647862,-0.10210053158027366
8997,ACA.PA,2022-02-24,12.013999938964844,12.29800033569336,11.642000198364258,11.859999656677246,9.807169914245605,20011419,2022,6496.25,6617.08984375,6432.89013671875,6521.0498046875,6521.0498046875,207949400,-6.452127815221587,-3.8288269474664127
8998,ACA.PA,2022-02-25,11.899999618530273,12.152000427246094,11.432000160217285,12.064000129699707,9.975860595703125,14035635,2022,6571.9501953125,6762.77978515625,6521.56005859375,6752.43017578125,6752.43017578125,152427400,1.7200714918031768,3.548207390279834
8999,ACA.PA,2022-02-28,11.600000381469727,11.65999984741211,11.284000396728516,11.465999603271484,9.481367111206055,14160219,2022,6620.47998046875,6684.5400390625,6516.16015625,6658.830078125,6658.830078125,171929700,-4.956900862061808,-1.3861690564674456
9000,ACA.PA,2022-03-01,11.369999885559082,11.5,10.503999710083008,10.576000213623047,8.745415687561035,18873478,2022,6646.16015625,6662.25,6396.490234375,6396.490234375,6396.490234375,171611200,-7.762074136078834,-3.9397287612401466
9001,ACA.PA,2022-03-02,10.307999610900879,10.87399959564209,10.156000137329102,10.736000061035156,8.877721786499023,15921624,2022,6359.97998046875,6544.14990234375,6312.2998046875,6498.02001953125,6498.02001953125,169994900,1.5128578307516571,1.5872733551694385
9002,ACA.PA,2022-03-03,10.855999946594238,11.21399974822998,10.684000015258789,10.760000228881836,8.897567749023438,14911012,2022,6488.25,6543.77001953125,6361.60009765625,6378.3701171875,6378.3701171875,132457000,0.22354850698804718,-1.8413286198582846
9003,ACA.PA,2022-03-04,10.600000381469727,10.739999771118164,9.965999603271484,9.965999603271484,8.240999221801758,21204265,2022,6308.33984375,6321.08984375,6061.66015625,6061.66015625,6061.66015625,180586100,-7.379187813389699,-4.96537446273424
9004,ACA.PA,2022-03-07,9.425000190734863,9.88599967956543,8.970000267028809,9.730999946594238,8.046675682067871,55409328,2022,5887.830078125,6115.22998046875,5756.3798828125,5982.27001953125,5982.27001953125,243010200,-2.358013907607459,-1.3097094636177031
9005,ACA.PA,2022-03-08,9.5,10.244000434875488,9.442000389099121,9.824999809265137,8.124405860900879,15031019,2022,5906.6201171875,6169.60009765625,5903.10009765625,5962.9599609375,5962.9599609375,168209400,0.9659835904510361,-0.32278814782190635
9006,ACA.PA,2022-03-09,10.359999656677246,10.751999855041504,10.145999908447266,10.715999603271484,8.861183166503906,17394965,2022,6131.27978515625,6387.830078125,6122.7998046875,6387.830078125,6387.830078125,189777300,9.068700369501492,7.125154620704532
9007,ACA.PA,2022-03-10,10.824000358581543,10.843999862670898,9.871999740600586,9.918000221252441,8.201308250427246,22582800,2022,6376.56982421875,6380.77001953125,6166.10986328125,6207.2001953125,6207.2001953125,148747200,-7.446803019434811,-2.827718968778825
9008,ACA.PA,2022-03-11,9.982999801635742,10.276000022888184,9.559000015258789,9.96399974822998,8.239346504211426,15586100,2022,6233.1201171875,6466.1201171875,6165.41015625,6260.25,6260.25,136389500,0.46379840644659165,0.8546494879859257
9009,ACA.PA,2022-03-14,10.119999885559082,10.354000091552734,10.022000312805176,10.0600004196167,8.318730354309082,12436498,2022,6298.9599609375,6421.080078125,6271.81982421875,6369.93994140625,6369.93994140625,113227400,0.963475249021073,1.752165511061854
9010,ACA.PA,2022-03-15,10.039999961853027,10.168000221252441,9.807999610900879,10.152000427246094,8.394805908203125,9744267,2022,6294.72021484375,6383.75,6206.0498046875,6355.0,6355.0,102702800,0.9145129601584978,-0.2345381831488913
9011,ACA.PA,2022-03-16,10.25,10.949999809265137,10.211999893188477,10.836000442504883,8.960412979125977,14328755,2022,6484.330078125,6680.0,6481.7001953125,6588.64013671875,6588.64013671875,145251100,6.737588519234694,3.676477367722275
9012,ACA.PA,2022-03-17,10.960000038146973,11.013999938964844,10.592000007629395,10.805999755859375,8.9356050491333,8834152,2022,6617.22998046875,6635.31005859375,6530.7900390625,6612.52001953125,6612.52001953125,100583800,-0.27686125341808143,0.36244023526821323
9013,ACA.PA,2022-03-18,10.850000381469727,10.894000053405762,10.687999725341797,10.894000053405762,9.008374214172363,15421719,2022,6613.9501953125,6620.240234375,6499.58984375,6620.240234375,6620.240234375,191790200,0.8143651631925097,0.11675147781704531
9014,ACA.PA,2022-03-21,10.869999885559082,11.015999794006348,10.795999526977539,10.887999534606934,9.003412246704102,7718471,2022,6608.7900390625,6642.4599609375,6574.06982421875,6582.330078125,6582.330078125,78342900,-0.05508095070141383,-0.5726401899005862
9015,ACA.PA,2022-03-22,10.949999809265137,11.180000305175781,10.868000030517578,11.052000045776367,9.139025688171387,6698526,2022,6586.64990234375,6666.83984375,6578.91015625,6659.41015625,6659.41015625,79017900,1.50625016696746,1.1710150844783662
9016,ACA.PA,2022-03-23,11.04800033569336,11.093999862670898,10.763999938964844,10.854000091552734,8.975296974182129,6394919,2022,6674.68017578125,6684.7001953125,6559.31005859375,6581.43017578125,6581.43017578125,76824400,-1.7915305230142509,-1.1709742850958715
9017,ACA.PA,2022-03-24,10.880000114440918,10.906000137329102,10.612000465393066,10.673999786376953,8.82645320892334,7431367,2022,6593.14990234375,6636.580078125,6541.31982421875,6555.77001953125,6555.77001953125,82199900,-1.6583775903583176,-0.38988723673504255
9018,ACA.PA,2022-03-25,10.673999786376953,10.78600025177002,10.515999794006348,10.675999641418457,8.828106880187988,5860178,2022,6569.4501953125,6615.89990234375,6538.7998046875,6553.68017578125,6553.68017578125,73936900,0.018735760553934,-0.03187792957614066
9019,ACA.PA,2022-03-28,10.772000312805176,11.04800033569336,10.727999687194824,10.73799991607666,8.879375457763672,7444891,2022,6578.72021484375,6683.7001953125,6572.009765625,6589.10986328125,6589.10986328125,78385700,0.5807444430558695,0.5406075143997491
9020,ACA.PA,2022-03-29,10.87600040435791,11.387999534606934,10.8100004196167,11.336000442504883,9.373868942260742,10283790,2022,6675.14990234375,6829.39990234375,6658.77978515625,6792.16015625,6792.16015625,110146300,5.569012209926649,3.0816043013681904
9021,ACA.PA,2022-03-30,11.317999839782715,11.329999923706055,11.04800033569336,11.13599967956543,9.20848560333252,7221399,2022,6771.08984375,6771.08984375,6705.68994140625,6741.58984375,6741.58984375,80090300,-1.764297416481575,-0.7445394592685894
9022,ACA.PA,2022-03-31,11.161999702453613,11.20199966430664,10.805999755859375,10.88599967956543,9.001757621765137,6834991,2022,6759.419921875,6776.1298828125,6658.740234375,6659.8701171875,6659.8701171875,81436400,-2.2449713289660944,-1.2121729214698673
9023,ACA.PA,2022-04-01,10.946000099182129,11.041999816894531,10.895999908447266,10.920000076293945,9.029873847961426,4057295,2022,6672.97998046875,6708.56005859375,6635.27001953125,6684.31005859375,6684.31005859375,65149500,0.31233141401187936,0.36697324386516517
9024,ACA.PA,2022-04-04,10.960000038146973,10.968000411987305,10.758000373840332,10.86400032043457,8.983567237854004,4944209,2022,6709.60009765625,6745.22021484375,6641.60986328125,6731.3701171875,6731.3701171875,65186300,-0.5128182735176345,0.7040376371117985
9025,ACA.PA,2022-04-05,10.800000190734863,10.82800006866455,10.180000305175781,10.317999839782715,8.532072067260742,12861114,2022,6731.33984375,6743.6201171875,6603.43994140625,6645.509765625,6645.509765625,103817600,-5.02577747190286,-1.2755256369467616
9026,ACA.PA,2022-04-06,10.317999839782715,10.40999984741211,9.890000343322754,10.065999984741211,8.323691368103027,10381340,2022,6634.830078125,6643.75,6442.43994140625,6498.830078125,6498.830078125,104806100,-2.4423324186328976,-2.2071999391036212
9027,ACA.PA,2022-04-07,10.100000381469727,10.175999641418457,9.88700008392334,9.88700008392334,8.175674438476562,10729335,2022,6530.81982421875,6582.33984375,6451.10009765625,6461.68017578125,6461.68017578125,94476400,-1.7782624785337986,-0.5716398474364781
9028,ACA.PA,2022-04-08,9.930000305175781,10.086000442504883,9.755000114440918,9.885000228881836,8.174020767211914,14056365,2022,6540.2001953125,6581.56005859375,6494.6298828125,6548.22021484375,6548.22021484375,91669300,-0.020227116663584788,1.3392807552880193
9029,ACA.PA,2022-04-11,9.960000038146973,10.137999534606934,9.85200023651123,10.008000373840332,8.27573013305664,8919309,2022,6558.52978515625,6614.9599609375,6502.14013671875,6555.81005859375,6555.81005859375,87321100,1.2443109975770694,0.11590697168055719
9030,ACA.PA,2022-04-12,9.866999626159668,10.053999900817871,9.687000274658203,9.916999816894531,8.200481414794922,8462072,2022,6454.25,6570.75,6424.97021484375,6537.41015625,6537.41015625,84720600,-0.9092781129751426,-0.28066558029133937
9031,ACA.PA,2022-04-13,9.781000137329102,9.961999893188477,9.739999771118164,9.960000038146973,8.236038208007812,8312344,2022,6519.16015625,6563.9599609375,6478.4501953125,6542.14013671875,6542.14013671875,72469400,0.4336011096741865,0.07235251201469506
9032,ACA.PA,2022-04-14,10.0,10.020000457763672,9.890999794006348,9.984000205993652,8.255884170532227,8337316,2022,6557.66015625,6607.5498046875,6541.89990234375,6589.35009765625,6589.35009765625,79048700,0.24096553970640588,0.7216287017840939
9033,ACA.PA,2022-04-19,10.038000106811523,10.1899995803833,9.949999809265137,10.050000190734863,8.310460090637207,5947080,2022,6545.97021484375,6566.7998046875,6494.330078125,6534.7900390625,6534.7900390625,0,0.6610575258360729,-0.828003638980368
9034,ACA.PA,2022-04-20,10.11400032043457,10.555999755859375,10.069999694824219,10.345999717712402,8.55522632598877,8887367,2022,6557.9599609375,6636.5498046875,6542.2099609375,6624.91015625,6624.91015625,87010800,2.945268869252593,1.3790820615321442
9035,ACA.PA,2022-04-21,10.420000076293945,10.630000114440918,10.37600040435791,10.517999649047852,8.697455406188965,7176650,2022,6642.7099609375,6757.75,6636.7900390625,6715.10009765625,6715.10009765625,88762200,1.6624776341428227,1.3613760681896014
9036,ACA.PA,2022-04-22,10.4399995803833,10.574000358581543,10.34000015258789,10.491999626159668,8.675954818725586,8313543,2022,6618.68994140625,6654.64013671875,6572.8701171875,6581.419921875,6581.419921875,83469100,-0.24719551013235863,-1.99073988231252
9037,ACA.PA,2022-04-25,10.40999984741211,10.609999656677246,10.315999984741211,10.432000160217285,8.626340866088867,10391113,2022,6450.89990234375,6512.259765625,6408.7099609375,6449.3798828125,6449.3798828125,94933200,-0.5718592077794793,-2.0062545868503534
9038,ACA.PA,2022-04-26,10.552000045776367,10.586000442504883,10.288000106811523,10.288000106811523,8.507265090942383,8571662,2022,6520.009765625,6535.919921875,6412.490234375,6414.56982421875,6414.56982421875,95230800,-1.380368588901193,-0.5397427229634655
9039,ACA.PA,2022-04-27,10.300000190734863,10.399999618530273,10.076000213623047,10.185999870300293,8.422920227050781,7003512,2022,6427.39990234375,6474.9599609375,6338.60986328125,6445.259765625,6445.259765625,92040000,-0.9914486338671202,0.4784411464409999
9040,ACA.PA,2022-04-28,10.300000190734863,10.505999565124512,10.086000442504883,10.204000473022461,8.43780517578125,5925201,2022,6520.52978515625,6575.9501953125,6435.75,6508.14013671875,6508.14013671875,76048900,0.1767190550890696,0.9756064670832121
9041,ACA.PA,2022-04-29,10.300000190734863,10.468000411987305,10.220000267028809,10.37600040435791,8.580034255981445,7809817,2022,6557.66015625,6601.14990234375,6514.10009765625,6533.77001953125,6533.77001953125,83799400,1.685612733850661,0.3938127064581298
9042,ACA.PA,2022-05-02,10.324000358581543,10.329999923706055,9.901000022888184,10.215999603271484,8.44772720336914,8243273,2022,6469.31005859375,6474.81005859375,6308.47021484375,6425.60986328125,6425.60986328125,87523700,-1.542027706737803,-1.6554019490536032
9043,ACA.PA,2022-05-03,10.300000190734863,10.534000396728516,10.263999938964844,10.484000205993652,8.669340133666992,8554348,2022,6463.72998046875,6507.1298828125,6423.02978515625,6476.18017578125,6476.18017578125,83360000,2.623341945279112,0.7870118724291109
9044,ACA.PA,2022-05-04,10.527999877929688,10.567999839782715,10.350000381469727,10.399999618530273,8.599879264831543,6671245,2022,6482.259765625,6494.990234375,6395.68017578125,6395.68017578125,6395.68017578125,72296900,-0.8012264957354409,-1.2430166829058176
9045,ACA.PA,2022-05-05,10.300000190734863,10.449999809265137,9.972000122070312,9.982999801635742,8.255057334899902,16018483,2022,6549.490234375,6558.91015625,6350.66015625,6368.39990234375,6368.39990234375,96424000,-4.00961377105763,-0.4265421767148947
9046,ACA.PA,2022-05-06,9.960000038146973,10.121999740600586,9.87399959564209,9.96500015258789,8.24017333984375,9544969,2022,6318.66015625,6322.43017578125,6213.64013671875,6258.35986328125,6258.35986328125,113118300,-0.1803030091706681,-1.727907178410737
9047,ACA.PA,2022-05-09,9.949000358581543,10.064000129699707,9.87600040435791,9.899999618530273,8.186423301696777,7044642,2022,6207.14990234375,6260.85009765625,6086.02001953125,6086.02001953125,6086.02001953125,91595000,-0.6522883398123902,-2.7537541387024467
9048,ACA.PA,2022-05-10,10.0,10.194000244140625,9.949000358581543,9.949999809265137,8.22776985168457,6905548,2022,6151.52001953125,6206.56005859375,6116.91015625,6116.91015625,6116.91015625,90242000,0.505052451126109,0.5075589074570397
9049,ACA.PA,2022-05-11,10.0,10.236000061035156,9.928000450134277,10.157999992370605,8.39976692199707,7930458,2022,6173.10009765625,6269.72998046875,6137.240234375,6269.72998046875,6269.72998046875,106223700,2.090454141635112,2.4983172928018993
9050,ACA.PA,2022-05-12,9.963000297546387,10.104000091552734,9.84000015258789,10.062000274658203,8.320383071899414,8630986,2022,6130.68994140625,6238.25,6098.22021484375,6206.259765625,6206.259765625,105839000,-0.9450651484987693,-1.012327724502815
9051,ACA.PA,2022-05-13,10.161999702453613,10.34000015258789,10.081999778747559,10.28600025177002,8.50561237335205,5541611,2022,6250.16015625,6363.240234375,6238.7900390625,6362.68017578125,6362.68017578125,85955800,2.2261972867956947,2.520365180694273
9052,ACA.PA,2022-05-16,10.23799991607666,10.368000030517578,10.17199993133545,10.253999710083008,8.47914981842041,4907163,2022,6315.68017578125,6369.0498046875,6286.02001953125,6347.77001953125,6347.77001953125,75092100,-0.3111077280161023,-0.23433766648768284
9053,ACA.PA,2022-05-17,10.399999618530273,10.62399959564209,10.357999801635742,10.534000396728516,8.710685729980469,7117735,2022,6379.33984375,6448.330078125,6373.72998046875,6430.18994140625,6430.18994140625,86952900,2.730648474372166,1.2984074977733018
9054,ACA.PA,2022-05-18,10.600000381469727,10.61400032043457,10.442000389099121,10.46399974822998,8.652801513671875,6688020,2022,6440.2998046875,6455.7998046875,6342.669921875,6352.93994140625,6352.93994140625,80314700,-0.6645210353350195,-1.2013642008078196
9055,ACA.PA,2022-05-19,10.199999809265137,10.371999740600586,10.192000389099121,10.371999740600586,8.576725959777832,6109468,2022,6279.68994140625,6288.990234375,6196.18994140625,6272.7099609375,6272.7099609375,86227400,-0.8792049870314345,-1.262879567707531
9056,ACA.PA,2022-05-20,10.505999565124512,10.550000190734863,10.347999572753906,10.394000053405762,8.594918251037598,7166122,2022,6305.4599609375,6377.580078125,6264.83984375,6285.240234375,6285.240234375,92863400,0.21211254681252623,0.19975853364064822
9057,ACA.PA,2022-05-23,10.552000045776367,10.784000396728516,10.501999855041504,10.784000396728516,8.917413711547852,8169941,2022,6350.8798828125,6358.740234375,6263.9599609375,6358.740234375,6358.740234375,82641900,3.752167994216671,1.1694063752411
9058,ACA.PA,2022-05-24,10.699999809265137,10.779999732971191,10.609999656677246,10.723999977111816,8.867798805236816,6200397,2022,6282.31982421875,6322.740234375,6243.83984375,6253.14013671875,6253.14013671875,72012900,-0.5563836925942756,-1.660707840923925
9059,ACA.PA,2022-05-25,10.859999656677246,10.965999603271484,10.753999710083008,10.859999656677246,8.980257987976074,8936221,2022,6296.27978515625,6319.2900390625,6229.83984375,6298.64013671875,6298.64013671875,75143000,1.268180528307461,0.7276344205501051
9060,ACA.PA,2022-05-26,10.89799976348877,11.194000244140625,10.881999969482422,11.157999992370605,9.226678848266602,8591848,2022,6301.490234375,6424.8798828125,6298.4501953125,6410.580078125,6410.580078125,66120600,2.7440179108121354,1.7772080794659306
9061,ACA.PA,2022-05-27,11.23799991607666,11.295999526977539,11.079999923706055,11.253999710083008,9.306061744689941,9479893,2022,6445.25,6519.72998046875,6424.85009765625,6515.75,6515.75,70892100,0.8603667124757353,1.6405679453856958
9062,ACA.PA,2022-05-30,10.350000381469727,10.458000183105469,10.255999565124512,10.350000381469727,9.439214706420898,11180712,2022,6547.85986328125,6582.0498046875,6536.77001953125,6562.39013671875,6562.39013671875,69803300,-8.032693725799056,0.7158061116333547
9063,ACA.PA,2022-05-31,10.34000015258789,10.394000053405762,10.277999877929688,10.314000129699707,9.40638256072998,12355578,2022,6539.85986328125,6543.419921875,6457.52978515625,6468.7998046875,6468.7998046875,162340000,-0.3478285066971898,-1.4261622683415465
9064,ACA.PA,2022-06-01,10.406000137329102,10.434000015258789,10.109999656677246,10.133999824523926,9.24222183227539,8190527,2022,6509.18994140625,6510.259765625,6414.22021484375,6418.89013671875,6418.89013671875,74750900,-1.7452036349840716,-0.7715444823718887
9065,ACA.PA,2022-06-02,10.170000076293945,10.204000473022461,10.095999717712402,10.116000175476074,9.22580623626709,3997717,2022,6447.3701171875,6506.60009765625,6447.2998046875,6500.43994140625,6500.43994140625,57959900,-0.1776164333878616,1.2704658118543044
9066,ACA.PA,2022-06-03,10.184000015258789,10.220000267028809,10.003999710083008,10.010000228881836,9.129134178161621,4280758,2022,6545.0,6547.81982421875,6473.740234375,6485.2998046875,6485.2998046875,48236300,-1.047844451913027,-0.2329094162121348
9067,ACA.PA,2022-06-06,10.116000175476074,10.25,10.100000381469727,10.157999992370605,9.26410961151123,5038342,2022,6533.81982421875,6593.14990234375,6533.81982421875,6548.77978515625,6548.77978515625,60142400,1.478519081965124,0.9788287724627143
9068,ACA.PA,2022-06-07,10.100000381469727,10.144000053405762,9.906000137329102,10.015999794006348,9.134605407714844,7103159,2022,6523.16015625,6523.60009765625,6459.919921875,6500.35009765625,6500.35009765625,66096000,-1.3979149288335324,-0.7395223093281111
9069,ACA.PA,2022-06-08,10.008000373840332,10.050000190734863,9.880000114440918,9.984000205993652,9.105422019958496,6889033,2022,6517.5498046875,6517.5498046875,6413.8701171875,6448.6298828125,6448.6298828125,73239600,-0.31948471117025923,-0.7956527581860273
