Ticker,Year,Mois,Monthly_Performance,CAC40_Monthly_Performance,Monthly_Beta
AI.PA,2023,4,5.988559080183268,1.9812255966057024,0.2949800609970407
AI.PA,2023,5,-3.284766055621091,-3.853342622087173,0.7449139208397484
AI.PA,2023,6,3.0242137769877018,1.779337562598331,1.3243861580249532
AI.PA,2023,7,-0.6446889492752447,1.503778235296995,1.065755207547222
AI.PA,2023,8,2.0244406201724727,-1.0986934563108384,0.8557008351872004
AIR.PA,2020,1,-0.2097054900668737,-3.892413411404452,1.5928325517632271
AIR.PA,2020,2,-19.135245065205982,-8.960291268800786,1.2074173256980574
AIR.PA,2020,3,-44.86155116319907,-17.57563295742791,1.5394677596298147
AIR.PA,2020,4,10.881226479231056,8.674093255348968,1.9879891981131712
AIR.PA,2020,5,3.090910478071733,7.245164423809877,1.7514225269429773
AIR.PA,2020,6,6.864067842056383,3.6367511628100098,2.3137919242065474
AIR.PA,2020,7,-3.3961739164334706,-2.9074841931016824,1.485370042079683
AIR.PA,2020,8,8.018196818388027,1.462080802891676,1.6340909955500973
AIR.PA,2020,9,-10.780508887307032,-2.726962872095549,1.7535665932743831
AIR.PA,2020,10,-3.559324066225024,-4.763638005213553,1.629095447012787
AIR.PA,2020,11,39.05532278451737,17.637709466242622,2.303346678556184
AIR.PA,2020,12,0.4250528489174239,-0.5415967301417812,1.448144853536798
AIR.PA,2021,1,-7.442432402749197,-3.395086050467448,1.2548501006444936
AIR.PA,2021,2,15.401278976965305,4.422449343217898,2.149325188834437
AIR.PA,2021,3,-4.112037521950233,4.737612438145007,2.4126591636179358
AIR.PA,2021,4,-0.4779881859104636,2.728512403769239,2.0220253280646543
AIR.PA,2021,5,6.756080224787262,2.207866670165504,1.8950445600894503
AIR.PA,2021,6,-0.2942255319408636,0.2840043156316141,1.19764910154441
AIR.PA,2021,7,5.277520784199004,0.8993219677545218,1.6517106331147555
AIR.PA,2021,8,-0.9248174707518096,0.0641153028073008,0.976864293080919
AIR.PA,2021,9,-2.457628411761785,-3.531456211935488,1.4497687651661688
AIR.PA,2021,10,-5.129527588788076,4.796943474673681,1.0198695464892276
AIR.PA,2021,11,-9.976292245179206,-2.497064273185725,2.137092757721528
AIR.PA,2021,12,10.243330679912908,3.940203220219568,1.4008401852504837
AIR.PA,2022,1,-3.461336890126339,-3.020830916075492,1.2821211490151043
AIR.PA,2022,2,-0.4677762509589614,-6.206926718715225,1.308567275380921
AIR.PA,2022,3,5.932040974345008,4.11756874726527,1.541604623059368
AIR.PA,2022,4,-4.936043859880001,-2.252140276900481,1.342815983917249
AIR.PA,2022,5,4.616267808615346,0.6721531858486499,1.3546927569719456
AIR.PA,2022,6,-14.603736260870884,-7.72766417359285,1.09531178456126
AIR.PA,2022,7,10.121797150224015,8.724240461138319,1.2107187042558716
AIR.PA,2022,8,-4.478926441189081,-4.843351762299786,1.459611921180535
AIR.PA,2022,9,-6.402023536806345,-4.507063975879467,1.1712787821668402
AIR.PA,2022,10,22.833766344167028,8.156850015156216,1.1663109481456522
AIR.PA,2022,11,-2.950586379197871,6.483621928455734,1.0208364762816324
AIR.PA,2022,12,0.7989806231110945,-4.148825658172266,0.85119595859943
AIR.PA,2023,1,0.8607023733407273,7.397754677865512,0.8601038370665073
AIR.PA,2023,2,6.876935250412651,2.696302815504514,1.1842856687214751
AIR.PA,2023,3,0.784825937596268,1.2183728336558732,1.3042377138510828
AIR.PA,2023,4,1.549522754547869,1.9812255966057024,0.4493757540735885
AIR.PA,2023,5,-2.2495211240381554,-3.853342622087173,0.8141278967759991
AIR.PA,2023,6,3.10016792036429,1.779337562598331,1.311926623294079
AIR.PA,2023,7,1.025486849965437,1.503778235296995,0.3015415323348474
AIR.PA,2023,8,0.3338409948545002,-1.0986934563108384,0.8492431308686592
ALO.PA,2020,1,12.588061449412889,-3.892413411404452,0.6153566163613258
ALO.PA,2020,2,-13.677393636679586,-8.960291268800786,0.5459796347942826
ALO.PA,2020,3,-15.694077932409254,-17.57563295742791,0.8470817884565583
ALO.PA,2020,4,0.4031157806101984,8.674093255348968,0.9141878334612996
ALO.PA,2020,5,2.6587103168402586,7.245164423809877,0.7323930135333776
ALO.PA,2020,6,5.5300680828123685,3.6367511628100098,0.7674438741330617
ALO.PA,2020,7,16.905943797699496,-2.9074841931016824,1.002751736657335
ALO.PA,2020,8,-3.256588193791518,1.462080802891676,0.8254279372509042
ALO.PA,2020,9,-9.896163069000805,-2.726962872095549,0.5041778367020927
ALO.PA,2020,10,-8.249879322621517,-4.763638005213553,0.9214884923085768
ALO.PA,2020,11,26.860022449274773,17.637709466242622,0.6042675080034009
ALO.PA,2020,12,1.591106201485354,-0.5415967301417812,0.9619314389855984
ALO.PA,2021,1,-7.025905470773964,-3.395086050467448,1.334904904449004
ALO.PA,2021,2,-10.110896621376089,4.422449343217898,0.1555664145497839
ALO.PA,2021,3,1.4797110007307102,4.737612438145007,1.0149317674217897
ALO.PA,2021,4,4.291941576733376,2.728512403769239,1.0893315164627555
ALO.PA,2021,5,0.4148524990640248,2.207866670165504,0.9969842067564396
ALO.PA,2021,6,-7.753948794317663,0.2840043156316141,0.3596397521979273
ALO.PA,2021,7,-18.69767654773801,0.8993219677545218,0.9031068861060824
ALO.PA,2021,8,3.52673971515408,0.0641153028073008,-0.2334470434289089
ALO.PA,2021,9,-9.304259064065848,-3.531456211935488,0.5805427504918315
ALO.PA,2021,10,-2.9328237927403094,4.796943474673681,0.7083510886137255
ALO.PA,2021,11,1.7453102742655089,-2.497064273185725,0.8434109839736791
ALO.PA,2021,12,-2.5288776047844856,3.940203220219568,1.1650877902604828
ALO.PA,2022,1,-9.67843556519786,-3.020830916075492,0.9803465345557468
ALO.PA,2022,2,-18.96673944423263,-6.206926718715225,1.203824671547998
ALO.PA,2022,3,-0.3280210605609107,4.11756874726527,1.6494164335402812
ALO.PA,2022,4,0.1422507654265072,-2.252140276900481,1.238888658476748
ALO.PA,2022,5,20.89480886160883,0.6721531858486499,0.0829395686039392
ALO.PA,2022,6,-15.366523093385986,-7.72766417359285,1.0190678170956693
ALO.PA,2022,7,5.8527605403683305,8.724240461138319,1.552516727750266
ALO.PA,2022,8,-10.841283859057684,-4.843351762299786,1.5279200876933603
ALO.PA,2022,9,-17.30863783094618,-4.507063975879467,2.080194524840746
ALO.PA,2022,10,23.46848206663336,8.156850015156216,1.3534107079777518
ALO.PA,2022,11,17.93169212678512,6.483621928455734,1.179222482049047
ALO.PA,2022,12,-7.872429256771626,-4.148825658172266,1.158382281605515
ALO.PA,2023,1,16.338758508525107,7.397754677865512,1.8281672116730532
ALO.PA,2023,2,1.9040661586689207,2.696302815504514,0.4431091540621129
ALO.PA,2023,3,-9.261937490856594,1.2183728336558732,1.77585023895258
ALO.PA,2023,4,-9.510543053975692,1.9812255966057024,-1.0540425839857894
ALO.PA,2023,5,13.793098214537924,-3.853342622087173,1.4626113839278505
ALO.PA,2023,6,1.3729087992961142,1.779337562598331,0.8816974099980768
ALO.PA,2023,7,2.4677719547246717,1.503778235296995,1.4526061258340186
ALO.PA,2023,8,-6.554986515197527,-1.0986934563108384,0.9966874463892734
BN.PA,2020,1,-2.1357147328469344,-3.892413411404452,0.3825930219083996
BN.PA,2020,2,-12.424409909446556,-8.960291268800786,0.8062385822884397
BN.PA,2020,3,-7.068144520323269,-17.57563295742791,0.4017782008453783
BN.PA,2020,4,11.845821756655909,8.674093255348968,0.4469061472803975
BN.PA,2020,5,0.0975632086032774,7.245164423809877,0.6512293887989895
BN.PA,2020,6,-0.5492732539687333,3.6367511628100098,0.5160508520882213
BN.PA,2020,7,-7.1287780493500765,-2.9074841931016824,1.0288351655824122
BN.PA,2020,8,-3.027105297326852,1.462080802891676,0.4555960195280891
BN.PA,2020,9,1.283933890429329,-2.726962872095549,0.8249303246168779
BN.PA,2020,10,-14.223664557353937,-4.763638005213553,0.7190827585580998
BN.PA,2020,11,12.677827343127952,17.637709466242622,0.8072682341367158
BN.PA,2020,12,1.779626338773141,-0.5415967301417812,0.920013342781836
BN.PA,2021,1,1.0294072479526506,-3.395086050467448,-0.0599567354264601
BN.PA,2021,2,1.5467637301318418,4.422449343217898,0.4492850439723677
BN.PA,2021,3,2.2012548647551906,4.737612438145007,0.1063795900002902
BN.PA,2021,4,0.7042250752586944,2.728512403769239,0.7667272492162754
BN.PA,2021,5,-1.934401196165848,2.207866670165504,0.6508009766410805
BN.PA,2021,6,1.97526225879346,0.2840043156316141,-0.1713327947319378
BN.PA,2021,7,2.9187432147574,0.8993219677545218,0.5352764789743885
BN.PA,2021,8,-2.228191963672121,0.0641153028073008,0.3034207070805113
BN.PA,2021,9,-4.465300234442489,-3.531456211935488,0.4726112030697827
BN.PA,2021,10,-3.028742243580267,4.796943474673681,0.598391264059407
BN.PA,2021,11,-8.709392481168155,-2.497064273185725,0.656870184901574
BN.PA,2021,12,4.278895403548346,3.940203220219568,0.141260714117107
BN.PA,2022,1,0.4728101720262618,-3.020830916075492,0.4522643268560082
BN.PA,2022,2,-1.3621503474277363,-6.206926718715225,0.8251299800060363
BN.PA,2022,3,-6.643032959795768,4.11756874726527,0.8022225586181506
BN.PA,2022,4,14.66082925158706,-2.252140276900481,0.3577029356259584
BN.PA,2022,5,-4.485165321192521,0.6721531858486499,0.3439869406082461
BN.PA,2022,6,-2.596931191875225,-7.72766417359285,0.6539006376144484
BN.PA,2022,7,0.95685205165229,8.724240461138319,0.4991230613256016
BN.PA,2022,8,-2.270614612129488,-4.843351762299786,0.3362621080256004
BN.PA,2022,9,-6.685878181067302,-4.507063975879467,0.404038533941112
BN.PA,2022,10,5.512473524593244,8.156850015156216,0.6422667698464749
BN.PA,2022,11,-0.1594856790286636,6.483621928455734,-0.0093091565517298
BN.PA,2022,12,-3.147751782768646,-4.148825658172266,0.7577802532634087
BN.PA,2023,1,1.472366912618969,7.397754677865512,-0.2504322849666338
BN.PA,2023,2,5.009863663323703,2.696302815504514,0.2054998377102099
BN.PA,2023,3,8.050528627561992,1.2183728336558732,0.2961927778130195
BN.PA,2023,4,3.5381482574160934,1.9812255966057024,-0.5756179145481439
BN.PA,2023,5,-7.889483245682497,-3.853342622087173,0.545367531376814
BN.PA,2023,6,0.1427007035278736,1.779337562598331,0.3966824293300483
BN.PA,2023,7,-1.5425580195823827,1.503778235296995,0.3987020674003836
BN.PA,2023,8,-2.7310582586849046,-1.0986934563108384,0.3986148109076843
BNP.PA,2020,1,-10.33035362626904,-3.892413411404452,0.6980132288672409
BNP.PA,2020,2,-9.422838830777142,-8.960291268800786,1.3332349253460536
BNP.PA,2020,3,-36.693132965830216,-17.57563295742791,1.2207926019889173
BNP.PA,2020,4,10.842668368116946,8.674093255348968,1.5928090628592864
BNP.PA,2020,5,18.978238074251934,7.245164423809877,1.5880559869666946
BNP.PA,2020,6,5.629381177166454,3.6367511628100098,1.7362999622072228
BNP.PA,2020,7,-1.7425101410295285,-2.9074841931016824,1.6320496335010255
BNP.PA,2020,8,3.1161860427689323,1.462080802891676,1.5375264617364133
BNP.PA,2020,9,-14.161005494390484,-2.726962872095549,1.1476928789816014
BNP.PA,2020,10,-2.6096921431735307,-4.763638005213553,1.5730476635980797
BNP.PA,2020,11,38.0401611328125,17.637709466242622,2.2467904526188263
BNP.PA,2020,12,-2.4884113635430074,-0.5415967301417812,1.635586327398732
BNP.PA,2021,1,-7.509880651679102,-3.395086050467448,2.0943784936602925
BNP.PA,2021,2,22.635642487866168,4.422449343217898,1.3823457462296471
BNP.PA,2021,3,5.586654808898295,4.737612438145007,1.3533085477049274
BNP.PA,2021,4,2.377752305825332,2.728512403769239,1.7611862940975995
BNP.PA,2021,5,4.470631183274016,2.207866670165504,0.944135694027498
BNP.PA,2021,6,-6.771292919380937,0.2840043156316141,1.678721617382827
BNP.PA,2021,7,-3.795809268273581,0.8993219677545218,1.4726058651154703
BNP.PA,2021,8,5.456327257445341,0.0641153028073008,0.987100984065537
BNP.PA,2021,9,1.1678821141581586,-3.531456211935488,1.4642305631396382
BNP.PA,2021,10,5.483698614866658,4.796943474673681,0.9492742201079916
BNP.PA,2021,11,-7.692301791085768,-2.497064273185725,1.2102146605505733
BNP.PA,2021,12,7.3864645589413875,3.940203220219568,0.9702600720801366
BNP.PA,2022,1,2.941175187289479,-3.020830916075492,0.9466250521629592
BNP.PA,2022,2,-18.234199122679044,-6.206926718715225,1.4518176634685749
BNP.PA,2022,3,6.1203613933470775,4.11756874726527,1.4940881661524446
BNP.PA,2022,4,-3.840195102324146,-2.252140276900481,1.2786260853543532
BNP.PA,2022,5,8.820818109326463,0.6721531858486499,0.7967258075131568
BNP.PA,2022,6,-14.146477010854056,-7.72766417359285,1.1708688890453416
BNP.PA,2022,7,1.522839562560065,8.724240461138319,1.2739689257189497
BNP.PA,2022,8,1.362843418407902,-4.843351762299786,1.0036665294895712
BNP.PA,2022,9,-5.165289307622484,-4.507063975879467,1.1438321753163818
BNP.PA,2022,10,8.238372324006885,8.156850015156216,0.9607321660891424
BNP.PA,2022,11,11.684782890381118,6.483621928455734,0.5624074681255583
BNP.PA,2022,12,1.1780332876724542,-4.148825658172266,0.8818943318916521
BNP.PA,2023,1,14.509377710584417,7.397754677865512,1.080474360430558
BNP.PA,2023,2,4.684290178032692,2.696302815504514,0.5206808556347522
BNP.PA,2023,3,-12.917984612450232,1.2183728336558732,2.269095802661502
BNP.PA,2023,4,5.00000170909378,1.9812255966057024,1.438560586100485
BNP.PA,2023,5,-5.179074456382191,-3.853342622087173,1.2526483636032475
BNP.PA,2023,6,2.195470411679998,1.779337562598331,1.4053364405560909
BNP.PA,2023,7,2.721205107450679,1.503778235296995,1.118258607664391
BNP.PA,2023,8,1.0186731045456294,-1.0986934563108384,1.3958000030675028
CA.PA,2020,1,2.2378091661414663,-3.892413411404452,0.7157956730322607
CA.PA,2020,2,2.724891188449808,-8.960291268800786,0.4444037853334945
CA.PA,2020,3,-11.510134120907866,-17.57563295742791,0.7130921786641076
CA.PA,2020,4,-5.2317408534661975,8.674093255348968,0.2623278804033347
CA.PA,2020,5,3.9588846214555593,7.245164423809877,0.3340246727843493
CA.PA,2020,6,-1.1853445470451238,3.6367511628100098,0.8246984157468554
CA.PA,2020,7,0.1483713534336946,-2.9074841931016824,0.5481179704585731
CA.PA,2020,8,0.0743511451572453,1.462080802891676,0.6908186943020136
CA.PA,2020,9,1.7119429479176007,-2.726962872095549,0.329580644726903
CA.PA,2020,10,-2.5173314042275083,-4.763638005213553,0.2762926999757326
CA.PA,2020,11,1.5532476136276103,17.637709466242622,0.6486985871974595
CA.PA,2020,12,2.036361694335937,-0.5415967301417812,0.8984800019570278
CA.PA,2021,1,-3.4506556790747003,-3.395086050467448,0.648281438999383
CA.PA,2021,2,2.4468035746147323,4.422449343217898,1.0185202958467117
CA.PA,2021,3,7.630657033072095,4.737612438145007,-0.0896240998626327
CA.PA,2021,4,5.606554375320185,2.728512403769239,0.7155722429387835
CA.PA,2021,5,3.3693978485342244,2.207866670165504,0.4985365002573382
CA.PA,2021,6,-1.7185239438657407,0.2840043156316141,0.4464729122426146
CA.PA,2021,7,-6.535358807528535,0.8993219677545218,0.8606551046189983
CA.PA,2021,8,4.886397891789164,0.0641153028073008,0.3945114384348405
CA.PA,2021,9,-2.38618593337287,-3.531456211935488,-0.1314029275283675
CA.PA,2021,10,1.9537622903189664,4.796943474673681,0.1499970924783716
CA.PA,2021,11,-7.145125488580166,-2.497064273185725,0.2301709799461445
CA.PA,2021,12,8.817563072184447,3.940203220219568,0.0216630218071405
CA.PA,2022,1,4.962774165082435,-3.020830916075492,0.1970200936782302
CA.PA,2022,2,4.069760607796575,-6.206926718715225,0.4756270899434648
CA.PA,2022,3,11.429389636507802,4.11756874726527,0.2334366148492687
CA.PA,2022,4,4.186043669115729,-2.252140276900481,-0.3705842589816338
CA.PA,2022,5,-6.669930081966416,0.6721531858486499,0.3151876145426615
CA.PA,2022,6,-12.490281616391712,-7.72766417359285,0.5530430161755182
CA.PA,2022,7,-1.770963016240949,8.724240461138319,0.6752655812307301
CA.PA,2022,8,2.5893963876320547,-4.843351762299786,0.1351095338782286
CA.PA,2022,9,-14.030841948797004,-4.507063975879467,0.8835752706856992
CA.PA,2022,10,13.09027971400896,8.156850015156216,0.231011700308849
CA.PA,2022,11,1.4515052208218375,6.483621928455734,-0.0087854121133772
CA.PA,2022,12,-6.037849725454103,-4.148825658172266,0.199212263629262
CA.PA,2023,1,10.920630560980902,7.397754677865512,0.8532935159791052
CA.PA,2023,2,7.312874434099434,2.696302815504514,0.5394831591757472
CA.PA,2023,3,3.070530425454276,1.2183728336558732,0.7326953256778361
CA.PA,2023,4,0.9365862960186788,1.9812255966057024,-0.4525557647789504
CA.PA,2023,5,-7.433347850346748,-3.853342622087173,0.5669063361975308
CA.PA,2023,6,0.2310078368177648,1.779337562598331,0.6671502154132071
CA.PA,2023,7,4.570279134077998,1.503778235296995,0.3413011078280262
CA.PA,2023,8,-0.8967337586928192,-1.0986934563108384,0.0955289244843856
CAP.PA,2020,1,1.1706396998092683,-3.892413411404452,0.4198276833639261
CAP.PA,2020,2,-12.964911209909538,-8.960291268800786,0.9439546176153776
CAP.PA,2020,3,-19.388606882254045,-17.57563295742791,0.9480574621030872
CAP.PA,2020,4,16.462910438766855,8.674093255348968,1.2067001896911218
CAP.PA,2020,5,12.26230795505725,7.245164423809877,1.1234701725982914
CAP.PA,2020,6,10.120970978469416,3.6367511628100098,0.8416119858827468
CAP.PA,2020,7,7.669619750064928,-2.9074841931016824,0.8969943963675846
CAP.PA,2020,8,5.742938219706817,1.462080802891676,0.7111877743071269
CAP.PA,2020,9,-5.95543884317717,-2.726962872095549,0.9180906381943456
CAP.PA,2020,10,-8.710864841058845,-4.763638005213553,1.15133849471104
CAP.PA,2020,11,15.262637554994589,17.637709466242622,0.8707496300199683
CAP.PA,2020,12,9.310347458411908,-0.5415967301417812,1.0311659887795652
CAP.PA,2021,1,-6.895212841967457,-3.395086050467448,0.4641121635036449
CAP.PA,2021,2,8.916150426572086,4.422449343217898,1.0301420068675653
CAP.PA,2021,3,6.33932528305921,4.737612438145007,0.9417974499403527
CAP.PA,2021,4,2.972968848975929,2.728512403769239,0.8536924002566082
CAP.PA,2021,5,0.0327573990625144,2.207866670165504,0.8698330009896833
CAP.PA,2021,6,6.15989090466217,0.2840043156316141,1.150255420822079
CAP.PA,2021,7,11.06032493687734,0.8993219677545218,0.7522946667683144
CAP.PA,2021,8,2.728248312506585,0.0641153028073008,0.3540111229069458
CAP.PA,2021,9,-5.680631467809228,-3.531456211935488,1.2631410823696496
CAP.PA,2021,10,12.678427052394747,4.796943474673681,1.4533858988919086
CAP.PA,2021,11,0.0980932874048009,-2.497064273185725,0.6944178030169086
CAP.PA,2021,12,3.655606698718687,3.940203220219568,1.073788900864682
CAP.PA,2022,1,-7.517565832205064,-3.020830916075492,1.5293022236357166
CAP.PA,2022,2,-6.364993865375146,-6.206926718715225,0.7674354459946816
CAP.PA,2022,3,10.95890410958904,4.11756874726527,1.0459456685372124
CAP.PA,2022,4,-1.8764072481727248,-2.252140276900481,1.4247218703607507
CAP.PA,2022,5,-5.670240793013636,0.6721531858486499,1.0823137114830088
CAP.PA,2022,6,-7.183423462142001,-7.72766417359285,0.8845507463153949
CAP.PA,2022,7,14.59042108409003,8.724240461138319,1.286798582496158
CAP.PA,2022,8,-6.6882385678004646,-4.843351762299786,1.295509780566258
CAP.PA,2022,9,-2.732879261408221,-4.507063975879467,1.5870222854039546
CAP.PA,2022,10,0.8492531663027452,8.156850015156216,1.5763291626273028
CAP.PA,2022,11,2.1200376927179625,6.483621928455734,1.4547608568564696
CAP.PA,2022,12,-12.68197557739478,-4.148825658172266,1.2542102978465512
CAP.PA,2023,1,9.646902398593037,7.397754677865512,1.0936171617668475
CAP.PA,2023,2,0.5938931185710593,2.696302815504514,1.5102965252808045
CAP.PA,2023,3,-4.261287268532263,1.2183728336558732,0.957987960391025
CAP.PA,2023,4,-2.4549003728812915,1.9812255966057024,0.3988834767518038
CAP.PA,2023,5,-0.9431110399725482,-3.853342622087173,0.8221167920294218
CAP.PA,2023,6,3.4883757960479462,1.779337562598331,1.417825198342834
CAP.PA,2023,7,-4.985587260221542,1.503778235296995,1.159032484342065
CAP.PA,2023,8,-1.9828297752220925,-1.0986934563108384,0.7001665689289367
CS.PA,2020,1,-5.420263984252162,-3.892413411404452,0.603811087754552
CS.PA,2020,2,-12.941420069016385,-8.960291268800786,0.9352880861421786
CS.PA,2020,3,-23.82147253937996,-17.57563295742791,1.338285344973066
CS.PA,2020,4,9.922620599118988,8.674093255348968,1.1838184937541711
CS.PA,2020,5,6.239453403224913,7.245164423809877,0.8766667250543069
CS.PA,2020,6,12.799997040719695,3.6367511628100098,1.3860650369039402
CS.PA,2020,7,-8.931846635488654,-2.9074841931016824,1.059221155345338
CS.PA,2020,8,-1.351815479715826,1.462080802891676,1.1898253147902045
CS.PA,2020,9,-7.69950329924909,-2.726962872095549,1.056503385398949
CS.PA,2020,10,-12.135490242690253,-4.763638005213553,1.0783122139602122
CS.PA,2020,11,37.30844222986275,17.637709466242622,1.308781970300974
CS.PA,2020,12,-1.534118160709908,-0.5415967301417812,1.1787510584472265
CS.PA,2021,1,-5.85451437576476,-3.395086050467448,1.2293273341706907
CS.PA,2021,2,12.712683992111389,4.422449343217898,0.831891473958252
