Date,^FCHI,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,Date
2008-01-16,5225.39013671875,19.2464542388916,51.204097747802734,18.56999969482422,64.26499938964844,55.16343307495117,73.16999816894531,49.13999938964844,33.56999969482422,25.316083908081055,46.97999954223633,3.447999954223633,38.15999984741211,49.599998474121094,39.529998779296875,6.800000190734863,84.81356811523438,38.689998626708984,82.59040069580078,20.299999237060547,70.98999786376953,14.870427131652832,88.12625122070312,84.69999694824219,24.760000228881836,21.8700008392334,66.87039184570312,66.47000122070312,80.26000213623047,11.34000015258789,63.619998931884766,55.95000076293945,8.1899995803833,38.400001525878906,21.1299991607666,54.4900016784668,58.61000061035156,28.54839515686035,2008-01-16
2008-01-17,5157.08984375,19.015426635742188,49.55069351196289,17.969999313354492,66.2750015258789,55.153995513916016,72.37999725341797,49.43000030517578,34.47999954223633,24.87639808654785,45.5,3.4200000762939453,38.0099983215332,49.81999969482422,39.29999923706055,6.835999965667725,83.08924102783203,38.56999969482422,81.00104522705078,20.329999923706055,69.93000030517578,14.529827117919922,86.84255981445312,84.12000274658203,24.959999084472656,21.90999984741211,62.76762390136719,65.12999725341797,77.97000122070312,11.170000076293945,61.9900016784668,54.5,8.430000305175781,38.380001068115234,20.989999771118164,53.459999084472656,58.650001525878906,28.316137313842773,2008-01-17
2008-01-18,5092.39990234375,18.020225524902344,48.95505905151367,17.110000610351562,66.7249984741211,55.29553985595703,69.38999938964844,48.709999084472656,34.91999816894531,24.03611183166504,44.83000183105469,3.4149999618530273,38.54999923706055,50.290000915527344,39.43000030517578,7.0,76.24554443359375,36.97999954223633,81.06610870361328,20.399999618530273,70.11000061035156,14.450113296508789,87.12782287597656,84.77999877929688,24.670000076293945,21.770000457763672,62.64501190185547,64.81999969482422,77.16000366210938,10.800000190734863,61.16999816894531,53.720001220703125,8.390000343322754,38.95500183105469,20.639999389648438,53.25,57.939998626708984,27.803234100341797,2008-01-18
2008-01-21,4744.4501953125,16.394140243530273,45.15531539916992,15.899999618530273,62.255001068115234,51.52109909057617,62.709999084472656,46.029998779296875,32.349998474121094,21.612958908081055,41.790000915527344,3.25600004196167,36.369998931884766,48.439998626708984,36.88999938964844,6.6529998779296875,70.15233612060547,36.040000915527344,77.75728607177734,19.1200008392334,65.41000366210938,14.442866325378418,78.468017578125,78.22000122070312,23.540000915527344,20.459999084472656,60.03244400024414,62.189998626708984,76.05000305175781,10.199999809265137,57.54999923706055,50.630001068115234,8.050000190734863,35.900001525878906,19.100000381469727,50.0,52.88999938964844,25.877426147460938,2008-01-21
2008-01-22,4842.5400390625,17.771425247192383,46.77277374267578,16.450000762939453,66.01000213623047,52.587379455566406,66.6500015258789,46.709999084472656,33.65999984741211,22.61935043334961,44.59000015258789,3.3550000190734863,37.54999923706055,50.0,34.79999923706055,6.5,73.70819854736328,36.279998779296875,81.73530578613281,19.969999313354492,67.48999786376953,14.894582748413086,84.07142639160156,80.11000061035156,23.809999465942383,21.5,60.051307678222656,63.11000061035156,76.87000274658203,10.5600004196167,58.33000183105469,52.209999084472656,8.119999885559082,38.45000076293945,19.760000228881836,49.66999816894531,51.790000915527344,25.925813674926758,2008-01-22
2008-01-23,4636.759765625,16.811769485473633,44.11295700073242,16.049999237060547,61.70000076293945,49.81316375732422,63.56999969482422,45.310001373291016,33.5,21.505481719970703,42.790000915527344,3.3239998817443848,36.81999969482422,48.810001373291016,33.68000030517578,6.40500020980835,70.65265655517578,36.029998779296875,79.15145111083984,18.75,64.5199966430664,14.167487144470215,79.97584533691406,76.01000213623047,22.549999237060547,21.979999542236328,60.296531677246094,63.0,72.80000305175781,10.279999732971191,55.060001373291016,50.56999969482422,7.96999979019165,36.375,19.100000381469727,46.779998779296875,51.20000076293945,25.248395919799805,2008-01-23
2008-01-24,4915.2900390625,18.15351104736328,48.13862991333008,16.639999389648438,67.75,50.08681106567383,67.91999816894531,48.970001220703125,35.369998931884766,23.74298858642578,45.63999938964844,3.446000099182129,37.880001068115234,51.16999816894531,36.099998474121094,6.875,67.73113250732422,37.33000183105469,88.7154312133789,19.719999313354492,70.30999755859375,15.677236557006836,87.53534698486328,84.01000213623047,23.190000534057617,22.65999984741211,66.73834991455078,68.0,77.91999816894531,10.479999542236328,56.349998474121094,55.65999984741211,8.4399995803833,38.744998931884766,20.020000457763672,49.95000076293945,54.470001220703125,26.138717651367188,2008-01-24
2008-01-25,4878.1201171875,18.00245475769043,47.64055252075195,17.479999542236328,67.19999694824219,50.31327819824219,65.5,48.310001373291016,36.099998474121094,22.922243118286133,44.279998779296875,3.5999999046325684,37.72999954223633,52.099998474121094,36.15999984741211,6.99399995803833,65.99787139892578,37.779998779296875,87.3212661743164,19.610000610351562,69.77999877929688,15.715886116027832,89.04317474365234,82.88999938964844,23.209999084472656,22.850000381469727,66.6911849975586,70.33999633789062,77.44999694824219,10.539999961853027,55.5,52.220001220703125,8.4399995803833,37.85499954223633,20.290000915527344,49.970001220703125,54.83000183105469,26.041942596435547,2008-01-25
2008-01-28,4848.2998046875,18.07354164123535,46.57251739501953,17.110000610351562,67.3499984741211,49.879215240478516,65.68000030517578,48.060001373291016,35.9900016784668,23.088346481323242,44.380001068115234,3.569000005722046,38.0,51.83000183105469,35.709999084472656,6.900000095367432,63.4783935546875,37.29999923706055,87.40491485595703,19.09000015258789,68.7699966430664,16.15311050415039,88.37076568603516,81.43000030517578,23.049999237060547,22.709999084472656,67.20993041992188,70.04000091552734,77.5999984741211,10.470000267028809,55.959999084472656,51.40999984741211,8.300000190734863,37.93000030517578,19.600000381469727,49.2599983215332,54.90999984741211,25.964523315429688,2008-01-28
2008-01-29,4941.4501953125,18.57114028930664,47.830543518066406,17.790000915527344,69.09500122070312,50.766212463378906,67.5999984741211,47.939998626708984,37.220001220703125,23.05903434753418,45.150001525878906,3.7100000381469727,39.09000015258789,53.13999938964844,36.540000915527344,7.188000202178955,70.08979797363281,38.27000045776367,88.76190948486328,20.43000030517578,70.11000061035156,16.69662094116211,90.24535369873047,79.91000366210938,23.1200008392334,23.950000762939453,66.4271011352539,71.63999938964844,79.93000030517578,11.239999771118164,55.83000183105469,52.81999969482422,8.479999542236328,39.369998931884766,20.1299991607666,49.83000183105469,56.66999816894531,26.438718795776367,2008-01-29
2008-01-30,4873.56982421875,19.024311065673828,47.08086395263672,17.670000076293945,69.00499725341797,50.011322021484375,66.83000183105469,47.220001220703125,36.349998474121094,22.78545379638672,45.43000030517578,3.6579999923706055,38.439998626708984,52.290000915527344,35.63999938964844,7.03000020980835,73.08279418945312,38.619998931884766,88.24141693115234,20.280000686645508,69.41999816894531,16.046823501586914,89.02279663085938,80.77999877929688,23.229999542236328,23.799999237060547,66.3327865600586,69.8499984741211,75.13999938964844,11.25,53.97999954223633,51.7599983215332,8.390000343322754,38.54999923706055,20.360000610351562,48.65999984741211,55.4900016784668,25.95484733581543,2008-01-30
2008-01-31,4869.7900390625,18.206825256347656,47.72270965576172,17.040000915527344,66.83499908447266,50.98324203491211,65.83000183105469,47.0099983215332,36.20000076293945,22.355539321899414,45.41999816894531,3.7200000286102295,38.709999084472656,51.33000183105469,36.16999816894531,7.033999919891357,74.33360290527344,38.650001525878906,87.2562026977539,20.440000534057617,68.52999877929688,15.479158401489258,89.7767105102539,82.45999908447266,23.6200008392334,24.100000381469727,67.20050048828125,67.0,75.79000091552734,10.960000038146973,54.349998474121094,52.06999969482422,8.34000015258789,38.560001373291016,20.81999969482422,48.709999084472656,54.79999923706055,25.98387908935547,2008-01-31
2008-02-01,4978.06005859375,18.597797393798828,48.005123138427734,17.530000686645508,68.76000213623047,51.926849365234375,65.27999877929688,47.540000915527344,38.2599983215332,23.283761978149414,48.0,3.7909998893737793,39.369998931884766,52.36000061035156,36.93000030517578,7.255000114440918,78.44338989257812,39.630001068115234,90.5836181640625,21.450000762939453,71.16999816894531,16.063732147216797,96.03214263916016,83.44999694824219,23.670000076293945,24.790000915527344,67.07788848876953,70.0199966430664,76.55999755859375,11.640000343322754,54.099998474121094,55.20000076293945,8.449999809265137,39.47999954223633,21.389999389648438,49.439998626708984,55.58000183105469,27.21291160583496,2008-02-01
2008-02-04,4973.64013671875,18.384540557861328,48.0153923034668,17.56999969482422,68.69999694824219,50.954933166503906,65.19999694824219,47.41999816894531,38.41999816894531,23.078575134277344,47.939998626708984,3.7850000858306885,38.880001068115234,51.83000183105469,37.880001068115234,7.171000003814697,74.69991302490234,39.54999923706055,90.48137664794922,21.399999618530273,71.25,16.57583999633789,96.5822982788086,83.05000305175781,23.520000457763672,24.489999771118164,67.68151092529297,70.93000030517578,77.41999816894531,11.670000076293945,53.849998474121094,55.59000015258789,8.65999984741211,39.20000076293945,21.549999237060547,49.7400016784668,55.81999969482422,27.33871841430664,2008-02-04
