Date,^FCHI,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,Date,Year
2009-01-02,3349.68994140625,8.281476974487305,38.12861251831055,12.630000114440918,42.97499084472656,42.075565338134766,32.70000076293945,29.485000610351562,28.309999465942383,16.644519805908203,30.915000915527344,3.2049999237060547,34.599998474121094,30.850000381469727,35.31999969482422,3.5999999046325684,35.15373229980469,30.489999771118164,46.47220230102539,14.34000015258789,48.400001525878906,9.489680290222168,38.266151428222656,65.04000091552734,20.450000762939453,18.799999237060547,52.581443786621094,102.0,19.954999923706055,10.164999961853027,46.689998626708984,35.68000030517578,4.7820000648498535,27.827499389648438,21.049999237060547,41.0,22.520000457763672,23.129039764404297,2009-01-02,2009
2009-01-05,3359.919921875,8.348884582519531,38.266998291015625,13.4399995803833,43.32500076293945,42.490753173828125,31.854999542236328,28.899999618530273,28.854999542236328,16.610321044921875,31.100000381469727,3.328000068664551,34.875,31.06999969482422,35.939998626708984,3.799999952316284,34.65140151977539,31.68000030517578,45.76582336425781,14.199999809265137,48.86000061035156,9.701045036315918,38.35784149169922,63.900001525878906,20.75,18.850000381469727,51.05821990966797,102.17500305175781,19.309999465942383,10.604999542236328,45.619998931884766,35.40999984741211,4.931000232696533,27.77249526977539,21.459999084472656,41.70000076293945,22.764999389648438,22.756458282470703,2009-01-05,2009
2009-01-06,3396.219970703125,8.377774238586426,38.52117156982422,13.779999732971191,44.099998474121094,42.69834518432617,34.099998474121094,28.90999984741211,29.5049991607666,16.75688362121582,31.65999984741211,3.2799999713897705,34.63999938964844,32.904998779296875,34.150001525878906,3.944499969482422,35.37172317504883,31.059999465942383,47.9732551574707,14.5600004196167,49.45000076293945,9.452238082885742,43.54353713989258,64.33000183105469,20.299999237060547,18.844999313354492,51.91179656982422,101.25,20.094999313354492,10.489999771118164,47.209999084472656,36.099998474121094,5.139999866485596,28.725000381469727,21.96500015258789,41.790000915527344,21.850000381469727,22.69355583190918,2009-01-06,2009
2009-01-07,3346.090087890625,8.35369873046875,37.973289489746094,13.604999542236328,43.994998931884766,42.05197525024414,35.0,28.954999923706055,28.09000015258789,16.092470169067383,31.3700008392334,3.319499969482422,34.154998779296875,33.79999923706055,33.775001525878906,3.950000047683716,35.05895233154297,31.639999389648438,44.56684112548828,14.529999732971191,48.834999084472656,9.501757621765137,42.21909713745117,62.400001525878906,20.104999542236328,18.895000457763672,49.657630920410156,99.99500274658203,20.649999618530273,10.670000076293945,47.595001220703125,36.685001373291016,5.175000190734863,28.049999237060547,21.649999618530273,40.22999954223633,21.350000381469727,21.71129608154297,2009-01-07,2009
2009-01-08,3324.330078125,8.308440208435059,38.266998291015625,13.420000076293945,42.08000183105469,42.221824645996094,34.84000015258789,27.8799991607666,26.81999969482422,15.462254524230957,31.065000534057617,3.248500108718872,33.45000076293945,33.345001220703125,33.994998931884766,3.9695000648498535,34.87887191772461,31.969999313354492,42.9310188293457,14.520000457763672,47.119998931884766,9.228795051574707,41.57725143432617,62.28499984741211,20.3700008392334,18.510000228881836,49.07286834716797,98.88999938964844,20.344999313354492,10.354999542236328,46.81999969482422,34.84000015258789,5.000999927520752,28.184999465942383,21.68000030517578,40.66999816894531,21.450000762939453,21.406457901000977,2009-01-08,2009
2009-01-09,3299.5,8.493329048156738,37.817962646484375,13.6899995803833,40.564998626708984,41.92930221557617,34.064998626708984,27.75,27.360000610351562,15.081194877624512,30.864999771118164,3.2860000133514404,33.18000030517578,33.36000061035156,33.20500183105469,3.880000114440918,34.120635986328125,32.380001068115234,42.47559356689453,14.3100004196167,45.994998931884766,9.414793968200684,41.027099609375,60.70000076293945,20.290000915527344,18.954999923706055,50.746986389160156,94.50498962402344,20.760000228881836,10.175000190734863,47.334999084472656,35.525001525878906,4.935999870300293,27.354999542236328,22.204999923706055,39.97499084472656,21.729999542236328,21.69194221496582,2009-01-09,2009
2009-01-12,3246.1201171875,8.510662078857422,36.967899322509766,13.220000267028809,38.25,41.88211441040039,34.15999984741211,27.5,27.040000915527344,14.900435447692871,30.309999465942383,3.255000114440918,32.89500045776367,30.940000534057617,32.75,3.7149999141693115,34.3907585144043,32.29499053955078,42.41982650756836,14.204999923706055,45.45500183105469,9.451029777526855,39.50908660888672,60.970001220703125,19.649999618530273,18.440000534057617,49.85569381713867,90.53500366210938,20.44499969482422,9.685999870300293,47.15999984741211,34.26499938964844,4.666999816894531,27.235000610351562,21.635000228881836,39.48500061035156,21.219999313354492,20.77742576599121,2009-01-12,2009
2009-01-13,3197.889892578125,8.392217636108398,36.194087982177734,13.460000038146973,36.88999938964844,40.94794845581055,33.9900016784668,26.989999771118164,27.520000457763672,14.177397727966309,29.440000534057617,3.239500045776367,33.13999938964844,29.729999542236328,32.7599983215332,3.810499906539917,33.736778259277344,32.689998626708984,42.285057067871094,14.03499984741211,45.72999954223633,9.359237670898438,38.46990966796875,59.875,19.34000015258789,18.344999313354492,47.48363494873047,88.18000030517578,19.360000610351562,9.932999610900879,47.720001220703125,33.529998779296875,4.658999919891357,26.174999237060547,21.299999237060547,39.099998474121094,21.190000534057617,20.646780014038086,2009-01-13,2009
2009-01-14,3052.0,7.761477947235107,35.188697814941406,12.520000457763672,34.654998779296875,39.55612564086914,32.064998626708984,26.350000381469727,25.28499984741211,12.643385887145996,27.959999084472656,3.1644999980926514,32.185001373291016,27.950000762939453,31.079999923706055,3.700000047683716,30.045114517211914,31.309999465942383,39.05523681640625,13.175000190734863,40.915000915527344,9.10318374633789,35.65802001953125,57.224998474121094,19.045000076293945,17.71500015258789,45.861392974853516,86.62999725341797,17.940000534057617,9.718999862670898,48.689998626708984,30.0049991607666,4.440000057220459,24.25,21.084999084472656,37.55500030517578,20.43000030517578,20.01774787902832,2009-01-14,2009
2009-01-15,2995.8798828125,7.364737033843994,34.22848892211914,12.664999961853027,35.46500015258789,39.4712028503418,29.96500015258789,25.959999084472656,24.815000534057617,12.01805591583252,27.825000762939453,2.9749999046325684,31.760000228881836,28.05500030517578,31.3700008392334,3.680000066757202,29.244226455688477,31.739999771118164,38.08861541748047,12.975000381469727,41.0,8.749299049377441,34.66978454589844,57.029998779296875,19.075000762939453,17.295000076293945,44.960670471191406,87.4800033569336,17.290000915527344,9.470999717712402,48.150001525878906,29.405000686645508,4.349999904632568,23.645000457763672,20.665000915527344,36.60499954223633,20.149999618530273,19.490327835083008,2009-01-15,2009
