Date,^FCHI,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,Date,Year
2019-01-02,4689.39013671875,9.312999725341797,87.68595123291016,84.16999816894531,35.36000061035156,61.040000915527344,39.084999084472656,14.680000305175781,84.26000213623047,18.805999755859375,71.44000244140625,20.56999969482422,110.69999694824219,30.440000534057617,12.539999961853027,32.7400016784668,27.424999237060547,101.69999694824219,402.79998779296875,48.939998626708984,253.3000030517578,21.395000457763672,17.697999954223633,199.60000610351562,14.095000267028809,49.540000915527344,141.1999969482422,477.6000061035156,52.93000030517578,103.44999694824219,75.4000015258789,28.780000686645508,12.145000457763672,59.220001220703125,138.5,46.654998779296875,17.799999237060547,21.239999771118164,2019-01-02,2019
2019-01-03,4611.490234375,9.282999992370605,86.07437896728516,81.20999908447266,34.66999816894531,61.09000015258789,38.85499954223633,14.96500015258789,79.80000305175781,18.649999618530273,71.19999694824219,19.256000518798828,109.6500015258789,30.15999984741211,12.539999961853027,31.5,27.440000534057617,99.22000122070312,380.70001220703125,48.06999969482422,243.64999389648438,21.049999237060547,17.31999969482422,197.1999969482422,14.180000305175781,48.70000076293945,138.9499969482422,464.0,52.599998474121094,101.0999984741211,74.66000366210938,28.530000686645508,10.734999656677246,57.58000183105469,133.8000030517578,46.255001068115234,17.674999237060547,21.049999237060547,2019-01-03,2019
2019-01-04,4737.1201171875,9.763999938964844,88.47107696533203,85.12000274658203,34.779998779296875,61.97999954223633,40.7400016784668,15.130000114440918,82.66000366210938,19.236000061035156,72.58000183105469,20.010000228881836,110.80000305175781,30.81999969482422,12.71500015258789,32.63999938964844,28.3700008392334,102.19999694824219,397.3999938964844,49.349998474121094,251.14999389648438,21.84000015258789,18.459999084472656,200.0,14.279999732971191,49.66999816894531,141.10000610351562,477.79998779296875,54.22999954223633,105.19999694824219,75.33999633789062,29.3700008392334,10.904999732971191,59.720001220703125,139.10000610351562,47.40999984741211,17.875,21.40999984741211,2019-01-04,2019
2019-01-07,4719.169921875,9.748000144958496,87.97520446777344,83.55999755859375,34.09000015258789,60.84000015258789,40.68000030517578,15.28499984741211,84.30000305175781,19.149999618530273,72.22000122070312,20.399999618530273,110.5999984741211,30.899999618530273,13.020000457763672,33.15999984741211,28.415000915527344,100.0,396.3999938964844,49.4900016784668,250.6999969482422,21.735000610351562,18.763999938964844,197.4499969482422,14.199999809265137,50.900001525878906,138.64999389648438,472.20001220703125,54.470001220703125,103.44999694824219,73.83999633789062,29.139999389648438,11.350000381469727,59.459999084472656,140.39999389648438,47.29999923706055,17.770000457763672,21.639999389648438,2019-01-07,2019
2019-01-08,4773.27001953125,9.810999870300293,88.09917449951172,86.6500015258789,34.119998931884766,61.31999969482422,40.8849983215332,15.699999809265137,87.4800033569336,19.222000122070312,73.13999938964844,20.700000762939453,111.19999694824219,30.299999237060547,13.15999984741211,35.119998931884766,28.614999771118164,101.5,410.5,50.20000076293945,258.54998779296875,21.985000610351562,19.191999435424805,198.64999389648438,13.779999732971191,51.619998931884766,138.6999969482422,479.8999938964844,55.95000076293945,106.44999694824219,74.41999816894531,29.674999237060547,11.369999885559082,59.91999816894531,144.8000030517578,47.20000076293945,17.96500015258789,21.700000762939453,2019-01-08,2019
2019-01-09,4813.580078125,9.798999786376953,86.90082550048828,89.68000030517578,34.88999938964844,61.560001373291016,40.775001525878906,15.850000381469727,90.80000305175781,19.34600067138672,72.9000015258789,21.229999542236328,111.69999694824219,30.09000015258789,13.234999656677246,35.380001068115234,28.5049991607666,103.4000015258789,420.1000061035156,51.18000030517578,261.54998779296875,22.545000076293945,19.631999969482422,197.0500030517578,13.729999542236328,53.02000045776367,138.25,491.20001220703125,56.63999938964844,107.94999694824219,74.12999725341797,29.84000015258789,12.010000228881836,60.15999984741211,144.89999389648438,47.83000183105469,18.100000381469727,21.719999313354492,2019-01-09,2019
2019-01-10,4805.66015625,9.881999969482422,85.9504165649414,89.61000061035156,34.5099983215332,61.7599983215332,41.21500015258789,15.8100004196167,90.9000015258789,19.507999420166016,73.08000183105469,21.489999771118164,112.0999984741211,30.43000030517578,13.46500015258789,35.439998626708984,28.780000686645508,103.5999984741211,405.3999938964844,51.13999938964844,259.1499938964844,22.30500030517578,19.4060001373291,198.14999389648438,13.569999694824219,52.779998779296875,138.5,489.8999938964844,56.61000061035156,105.5999984741211,74.18000030517578,29.600000381469727,12.170000076293945,59.91999816894531,143.6999969482422,47.599998474121094,18.25,21.780000686645508,2019-01-10,2019
2019-01-11,4781.33984375,9.88599967956543,85.33058166503906,88.37999725341797,35.20000076293945,62.08000183105469,41.369998931884766,15.720000267028809,90.0999984741211,19.555999755859375,72.9800033569336,21.389999389648438,112.25,30.049999237060547,13.324999809265137,34.20000076293945,28.854999542236328,102.55000305175781,405.8999938964844,51.02000045776367,258.29998779296875,21.69499969482422,19.167999267578125,197.9499969482422,13.770000457763672,52.900001525878906,138.4499969482422,496.3999938964844,55.34000015258789,105.55000305175781,74.12999725341797,28.889999389648438,12.28499984741211,58.900001525878906,141.3000030517578,46.78499984741211,17.719999313354492,21.760000228881836,2019-01-11,2019
2019-01-14,4762.75,9.958000183105469,84.62809753417969,89.91000366210938,34.400001525878906,61.72999954223633,41.619998931884766,16.024999618530273,87.69999694824219,19.67799949645996,73.04000091552734,21.209999084472656,112.05000305175781,29.5,13.359999656677246,33.560001373291016,29.030000686645508,101.0999984741211,397.70001220703125,50.2599983215332,251.6999969482422,22.235000610351562,19.312000274658203,195.89999389648438,13.555000305175781,52.58000183105469,136.5500030517578,488.70001220703125,56.099998474121094,105.80000305175781,72.9000015258789,28.770000457763672,12.154999732971191,58.560001373291016,136.10000610351562,47.04999923706055,17.71500015258789,21.709999084472656,2019-01-14,2019
2019-01-15,4786.169921875,9.956000328063965,85.5785140991211,92.30999755859375,35.130001068115234,62.2599983215332,41.69499969482422,15.90999984741211,91.0,19.738000869750977,73.45999908447266,21.399999618530273,111.94999694824219,29.690000534057617,13.604999542236328,33.02000045776367,29.0049991607666,100.75,394.29998779296875,50.220001220703125,250.8000030517578,22.145000457763672,19.209999084472656,196.89999389648438,13.460000038146973,52.41999816894531,138.3000030517578,494.0,55.91999816894531,108.0,74.19000244140625,28.809999465942383,12.3100004196167,58.20000076293945,136.89999389648438,46.98500061035156,17.80500030517578,21.59000015258789,2019-01-15,2019
2019-01-16,4810.740234375,10.345999717712402,85.90908813476562,92.54000091552734,35.65999984741211,61.470001220703125,43.08000183105469,16.020000457763672,93.66000366210938,20.049999237060547,73.81999969482422,21.530000686645508,111.94999694824219,29.8799991607666,13.5,33.34000015258789,30.209999084472656,99.0999984741211,397.0,50.58000183105469,248.9499969482422,22.18000030517578,19.280000686645508,195.25,13.399999618530273,52.560001373291016,137.1999969482422,488.8999938964844,56.880001068115234,108.3499984741211,74.30999755859375,29.0,12.550000190734863,58.540000915527344,140.3000030517578,47.04999923706055,17.985000610351562,21.760000228881836,2019-01-16,2019
2019-01-17,4794.3701171875,10.154000282287598,85.90908813476562,91.76000213623047,35.0099983215332,61.900001525878906,41.41999816894531,16.020000457763672,93.86000061035156,20.100000381469727,74.37999725341797,21.719999313354492,112.0999984741211,29.790000915527344,13.600000381469727,33.099998474121094,28.5,98.62000274658203,397.5,50.29999923706055,246.5500030517578,22.360000610351562,19.34000015258789,196.75,13.444999694824219,52.380001068115234,138.25,495.70001220703125,56.130001068115234,108.19999694824219,73.70999908447266,29.295000076293945,12.319999694824219,58.47999954223633,142.8000030517578,46.915000915527344,17.989999771118164,21.8799991607666,2019-01-17,2019
2019-01-18,4875.93017578125,10.324000358581543,87.23140716552734,93.66000366210938,34.45000076293945,62.349998474121094,42.470001220703125,16.614999771118164,96.37999725341797,20.559999465942383,75.41999816894531,22.34000015258789,112.05000305175781,30.1200008392334,13.835000038146973,35.97999954223633,28.604999542236328,99.81999969482422,410.0,51.08000183105469,253.39999389648438,23.25,20.010000228881836,199.8000030517578,13.569999694824219,53.040000915527344,139.60000610351562,500.3999938964844,57.099998474121094,110.05000305175781,72.91999816894531,29.90999984741211,12.859999656677246,60.2599983215332,147.0,47.78499984741211,18.334999084472656,21.969999313354492,2019-01-18,2019
2019-01-21,4867.77978515625,10.227999687194824,86.90082550048828,94.5,35.20000076293945,62.939998626708984,42.29999923706055,16.405000686645508,95.63999938964844,20.485000610351562,74.73999786376953,22.31999969482422,112.30000305175781,29.690000534057617,13.729999542236328,35.939998626708984,28.274999618530273,100.94999694824219,412.8999938964844,51.119998931884766,257.25,23.299999237060547,19.847999572753906,198.85000610351562,13.449999809265137,52.880001068115234,138.6999969482422,501.3999938964844,56.90999984741211,110.0999984741211,73.08999633789062,29.729999542236328,12.920000076293945,60.380001068115234,146.39999389648438,47.3849983215332,18.170000076293945,21.760000228881836,2019-01-21,2019
