,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year,Open_CAC40,High_CAC40,Low_CAC40,Close_CAC40,Adj Close_CAC40,Volume_CAC40,Daily_Performance_Actions,Daily_performance_CAC_40
9216,ACA.PA,2023-01-02,9.895999908447266,10.104000091552734,9.883000373840332,9.986000061035156,9.107245445251465,7204863,2023,6521.06982421875,6601.10986328125,6518.2099609375,6594.56982421875,6594.56982421875,47388200,0.0,0.0
9217,ACA.PA,2023-01-03,10.0,10.229999542236328,9.984000205993652,10.112000465393066,9.222158432006836,9056920,2023,6580.08984375,6696.10009765625,6580.08984375,6623.89013671875,6623.89013671875,73986700,1.2617705145983038,0.44461296614557444
9218,ACA.PA,2023-01-04,10.15999984741211,10.413999557495117,10.145999908447266,10.378000259399414,9.464750289916992,11275280,2023,6660.60009765625,6780.830078125,6659.830078125,6776.43017578125,6776.43017578125,94387100,2.6305358164954162,2.3028769486515444
9219,ACA.PA,2023-01-05,10.350000381469727,10.472000122070312,10.260000228881836,10.399999618530273,9.484813690185547,8354920,2023,6744.5,6792.08984375,6732.0400390625,6761.5,6761.5,71666600,0.2119807147907382,-0.2203250884899588
9220,ACA.PA,2023-01-06,10.449999809265137,10.527999877929688,10.383999824523926,10.517999649047852,9.592430114746094,7608068,2023,6772.93994140625,6860.9501953125,6757.4599609375,6860.9501953125,6860.9501953125,0,1.1346157196710838,1.4708303677068768
9221,ACA.PA,2023-01-09,10.539999961853027,10.581999778747559,10.484000205993652,10.526000022888184,9.599726676940918,5891723,2023,6861.58984375,6928.43017578125,6851.66015625,6907.35986328125,6907.35986328125,78531000,0.07606364429815216,0.6764320778841704
9222,ACA.PA,2023-01-10,10.486000061035156,10.555999755859375,10.404000282287598,10.47599983215332,9.554125785827637,6129699,2023,6882.009765625,6885.43994140625,6845.81005859375,6869.14013671875,6869.14013671875,64470300,-0.47501606143017794,-0.5533188847691495
9223,ACA.PA,2023-01-11,10.482000350952148,10.517999649047852,10.399999618530273,10.425999641418457,9.508525848388672,5878246,2023,6879.10009765625,6946.669921875,6874.7099609375,6924.18994140625,6924.18994140625,76436500,-0.4772832334475674,0.8014075064975534
9224,ACA.PA,2023-01-12,10.470000267028809,10.588000297546387,10.470000267028809,10.522000312805176,9.596078872680664,8023195,2023,6947.33984375,7015.7001953125,6946.2998046875,6975.68017578125,6975.68017578125,82168400,0.9207814568240158,0.743628277252939
9225,ACA.PA,2023-01-13,10.517999649047852,10.539999961853027,10.418000221252441,10.48799991607666,9.565070152282715,7019681,2023,6989.58984375,7035.81982421875,6977.85986328125,7023.5,7023.5,76364900,-0.32313624517894546,0.6855220281568375
9226,ACA.PA,2023-01-16,10.5,10.645999908447266,10.5,10.605999946594238,9.672686576843262,5415650,2023,7036.47998046875,7052.52001953125,7016.31982421875,7043.31005859375,7043.31005859375,56440600,1.1250956470422846,0.28205394167792885
9227,ACA.PA,2023-01-17,10.619999885559082,10.649999618530273,10.484000205993652,10.571999549865723,9.641677856445312,6782138,2023,7036.91015625,7104.89990234375,7020.81982421875,7077.16015625,7077.16015625,82336900,-0.3205770026374011,0.4805992832155548
9228,ACA.PA,2023-01-18,10.579999923706055,10.678000450134277,10.576000213623047,10.60200023651123,9.669038772583008,5529151,2023,7073.6201171875,7115.2001953125,7072.4501953125,7083.39013671875,7083.39013671875,68097000,0.2837749519757571,0.08802938369634195
9229,ACA.PA,2023-01-19,10.447999954223633,10.552000045776367,10.380000114440918,10.434000015258789,9.515822410583496,7505304,2023,7047.64013671875,7056.14013671875,6946.740234375,6951.8701171875,6951.8701171875,80486000,-1.5846087295289912,-1.856738327167362
9230,ACA.PA,2023-01-20,10.461999893188477,10.553999900817871,10.461999893188477,10.513999938964844,9.58878231048584,4718388,2023,6996.22021484375,7015.9599609375,6965.4501953125,6995.990234375,6995.990234375,64034900,0.7667234386530719,0.6346510571079156
9231,ACA.PA,2023-01-23,10.581999778747559,10.666000366210938,10.565999984741211,10.57800006866455,9.647150993347168,4704373,2023,7014.91015625,7044.509765625,6988.509765625,7032.02001953125,7032.02001953125,51105500,0.6087134303903063,0.5150062242685438
9232,ACA.PA,2023-01-24,10.649999618530273,10.704000473022461,10.57800006866455,10.654000282287598,9.716463088989258,5356082,2023,7053.0400390625,7064.68994140625,7011.39990234375,7050.47998046875,7050.47998046875,57820900,0.7184743158414664,0.2625129178561503
9233,ACA.PA,2023-01-25,10.65999984741211,10.685999870300293,10.581999778747559,10.685999870300293,9.745646476745605,4865203,2023,7057.81982421875,7070.83984375,6999.93017578125,7043.8798828125,7043.8798828125,55620400,0.3003527986187082,-0.09361203314574018
9234,ACA.PA,2023-01-26,10.732000350952148,10.854000091552734,10.732000350952148,10.85200023651123,9.897039413452148,6064802,2023,7095.10986328125,7117.52978515625,7078.02001953125,7095.990234375,7095.990234375,68505600,1.5534378460204223,0.7397961411814036
9235,ACA.PA,2023-01-27,10.894000053405762,10.961999893188477,10.854000091552734,10.956000328063965,9.991887092590332,6438932,2023,7085.47021484375,7117.47998046875,7062.68994140625,7097.2099609375,7097.2099609375,68167800,0.9583495142474252,0.017188954919800103
9236,ACA.PA,2023-01-30,10.946000099182129,11.015999794006348,10.930000305175781,10.942000389099121,9.979119300842285,5437264,2023,7054.240234375,7103.66015625,7030.9501953125,7082.009765625,7082.009765625,60633400,-0.12778330180387432,-0.2141714194191957
9237,ACA.PA,2023-01-31,11.01200008392334,11.097999572753906,10.946000099182129,11.03600025177002,10.064846992492676,5730158,2023,7075.08984375,7088.97021484375,7025.52978515625,7082.419921875,7082.419921875,78055900,0.8590738377650231,0.005791523360931805
9238,ACA.PA,2023-02-01,11.03600025177002,11.105999946594238,11.020000457763672,11.074000358581543,10.099503517150879,6095479,2023,7087.2001953125,7110.2099609375,7059.60986328125,7077.10986328125,7077.10986328125,63651600,0.34432861493844946,-0.07497520130582691
9239,ACA.PA,2023-02-02,11.050000190734863,11.222000122070312,11.043999671936035,11.187999725341797,10.203471183776855,9718815,2023,7110.02978515625,7184.68994140625,7079.41015625,7166.27001953125,7166.27001953125,95949900,1.029432572411948,1.2598385212669427
9240,ACA.PA,2023-02-03,11.215999603271484,11.276000022888184,11.104000091552734,11.260000228881836,10.269135475158691,8096680,2023,7136.39990234375,7233.93994140625,7113.419921875,7233.93994140625,7233.93994140625,89988400,0.6435511736468058,0.9442837304562746
9241,ACA.PA,2023-02-06,11.180000305175781,11.20199966430664,11.029999732971191,11.045999526977539,10.073966979980469,7931401,2023,7181.97021484375,7187.27001953125,7104.52001953125,7137.10009765625,7137.10009765625,68293300,-1.9005390546563805,-1.3386874170146168
9242,ACA.PA,2023-02-07,11.065999984741211,11.21399974822998,10.991999626159668,11.142000198364258,10.161519050598145,6141362,2023,7145.83984375,7154.509765625,7108.4599609375,7132.35009765625,7132.35009765625,73508000,0.8690989996175347,-0.06655364132499564
9243,ACA.PA,2023-02-08,11.199999809265137,11.314000129699707,11.133999824523926,11.215999603271484,10.22900676727295,9286949,2023,7181.580078125,7190.85986328125,7119.830078125,7119.830078125,7119.830078125,84748800,0.6641483000340509,-0.17553848815363704
9244,ACA.PA,2023-02-09,11.460000038146973,11.937999725341797,11.460000038146973,11.694000244140625,10.664944648742676,15227087,2023,7179.64013671875,7225.8798828125,7179.64013671875,7188.35986328125,7188.35986328125,81784900,4.261774766198445,0.9625199534859963
9245,ACA.PA,2023-02-10,11.630000114440918,11.666000366210938,11.489999771118164,11.564000129699707,10.54638385772705,8058118,2023,7165.41015625,7182.919921875,7074.6298828125,7129.72998046875,7129.72998046875,79146100,-1.1116821594565618,-0.8156225332010214
9246,ACA.PA,2023-02-13,11.600000381469727,11.645999908447266,11.534000396728516,11.543999671936035,10.528143882751465,5101147,2023,7147.47998046875,7213.93994140625,7138.91015625,7208.58984375,7208.58984375,57944800,-0.17295449273045937,1.1060708259257979
9247,ACA.PA,2023-02-14,11.581999778747559,11.631999969482422,11.513999938964844,11.564000129699707,10.54638385772705,5530299,2023,7225.2998046875,7271.47998046875,7204.509765625,7213.81005859375,7213.81005859375,73276800,0.173254143555579,0.07241658849928001
9248,ACA.PA,2023-02-15,11.538000106811523,11.607999801635742,11.505999565124512,11.583999633789062,10.564623832702637,5139795,2023,7206.830078125,7318.77978515625,7200.72998046875,7300.85986328125,7300.85986328125,75504300,0.1729462458063269,1.2067105174719428
9249,ACA.PA,2023-02-16,11.600000381469727,11.84000015258789,11.600000381469727,11.800000190734863,10.761616706848145,6174670,2023,7346.2998046875,7387.2900390625,7325.75,7366.16015625,7366.16015625,91730300,1.8646457508143754,0.8944192080328817
9250,ACA.PA,2023-02-17,11.699999809265137,11.755999565124512,11.605999946594238,11.75,10.716015815734863,6053902,2023,7311.14013671875,7368.0,7267.77001953125,7347.72021484375,7347.72021484375,80226800,-0.4237304231073047,-0.25033315886573426
9251,ACA.PA,2023-02-20,11.765999794006348,11.8100004196167,11.670000076293945,11.687999725341797,10.65947151184082,4425449,2023,7361.2099609375,7363.41015625,7318.72998046875,7335.60986328125,7335.60986328125,48622700,-0.5276619119847115,-0.1648178102649389
9252,ACA.PA,2023-02-21,11.666000366210938,11.72599983215332,11.508000373840332,11.619999885559082,10.597455978393555,6682249,2023,7319.93017578125,7342.68017578125,7241.2099609375,7308.64990234375,7308.64990234375,68754800,-0.5817919351527534,-0.3675217390233576
9253,ACA.PA,2023-02-22,11.569999694824219,11.612000465393066,11.342000007629395,11.38599967956543,10.384047508239746,9120728,2023,7282.490234375,7307.81982421875,7231.6298828125,7299.259765625,7299.259765625,83809200,-2.0137711557506877,-0.12847977183499948
9254,ACA.PA,2023-02-23,11.399999618530273,11.498000144958496,11.387999534606934,11.473999977111816,10.464303970336914,7400862,2023,7309.02978515625,7357.68017578125,7301.419921875,7317.43017578125,7317.43017578125,79939200,0.7728816091952195,0.2489349706640276
9255,ACA.PA,2023-02-24,11.5,11.53600025177002,11.333999633789062,11.350000381469727,10.351216316223145,7183366,2023,7359.759765625,7366.06982421875,7187.27001953125,7187.27001953125,7187.27001953125,94517800,-1.0807006788342566,-1.7787686813985015
9256,ACA.PA,2023-02-27,11.359999656677246,11.522000312805176,11.359999656677246,11.468000411987305,10.458831787109375,5804145,2023,7243.02978515625,7324.02978515625,7243.02978515625,7295.5498046875,7295.5498046875,69314300,1.039647811027633,1.5065495641878313
9257,ACA.PA,2023-02-28,11.40999984741211,11.67199993133545,11.354000091552734,11.562000274658203,10.544560432434082,8200906,2023,7253.5400390625,7317.97998046875,7249.47021484375,7267.93017578125,7267.93017578125,102729300,0.8196709042026296,-0.37858187039589986
9258,ACA.PA,2023-03-01,11.5600004196167,11.562000274658203,11.359999656677246,11.390000343322754,10.387696266174316,7695962,2023,7279.33984375,7327.2900390625,7219.39990234375,7234.25,7234.25,79246600,-1.4876312683752668,-0.46340808134730516
9259,ACA.PA,2023-03-02,11.314000129699707,11.331999778747559,11.187999725341797,11.302000045776367,10.307439804077148,6813232,2023,7176.41015625,7286.240234375,7169.66015625,7284.22021484375,7284.22021484375,70461500,-0.7726101395420626,0.690744926478204
9260,ACA.PA,2023-03-03,11.336000442504883,11.461999893188477,11.336000442504883,11.42199993133545,10.416879653930664,5737471,2023,7313.47998046875,7358.0400390625,7308.14990234375,7348.1201171875,7348.1201171875,0,1.061757963838672,0.8772373769471598
9261,ACA.PA,2023-03-06,11.489999771118164,11.545999526977539,11.458000183105469,11.529999732971191,10.515375137329102,8683523,2023,7385.75,7401.14990234375,7349.97998046875,7373.2099609375,7373.2099609375,68683500,0.9455419566187562,0.3414457487067146
9262,ACA.PA,2023-03-07,11.515999794006348,11.553999900817871,11.380000114440918,11.395999908447266,10.393167495727539,5768343,2023,7355.8701171875,7398.02978515625,7336.2001953125,7339.27001953125,7339.27001953125,64092400,-1.1621841077822381,-0.46031432152428
9263,ACA.PA,2023-03-08,11.319999694824219,11.484000205993652,11.319999694824219,11.437999725341797,10.431471824645996,5779214,2023,7305.919921875,7346.6201171875,7305.919921875,7324.759765625,7324.759765625,56907200,0.36854876475911347,-0.19770704535513328
9264,ACA.PA,2023-03-09,11.430000305175781,11.446000099182129,11.267999649047852,11.300000190734863,10.305615425109863,7140334,2023,7317.43017578125,7333.22021484375,7274.0498046875,7315.8798828125,7315.8798828125,64735900,-1.2065005938161066,-0.12123104506680527
9265,ACA.PA,2023-03-10,10.998000144958496,11.020000457763672,10.84000015258789,11.020000457763672,10.05025577545166,15970680,2023,7193.3701171875,7256.47998046875,7166.89013671875,7220.669921875,7220.669921875,99781300,-2.477873701283384,-1.3014150377342992
9266,ACA.PA,2023-03-13,11.005999565124512,11.015999794006348,10.458000183105469,10.682000160217285,9.741998672485352,18772761,2023,7211.43994140625,7211.43994140625,6979.5498046875,7011.5,7011.5,141250200,-3.067153207859108,-2.8968215434044486
9267,ACA.PA,2023-03-14,10.633999824523926,10.904000282287598,10.508000373840332,10.784000396728516,9.835022926330566,11439419,2023,7029.22021484375,7162.56982421875,6989.9599609375,7141.56982421875,7141.56982421875,100862300,0.9548795635774932,1.8550926936996337
9268,ACA.PA,2023-03-15,10.847999572753906,10.854000091552734,10.064000129699707,10.222000122070312,9.322478294372559,23041926,2023,7123.2001953125,7123.2001953125,6861.6298828125,6885.7099609375,6885.7099609375,174797900,-5.211426687527698,-3.5826837737211292
