Date,^FCHI,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,Date,Year
2018-01-02,5288.60009765625,13.45258617401123,86.36363220214844,82.75,34.75,68.97000122070312,62.09000015258789,18.1200008392334,99.0,24.760000228881836,84.91999816894531,17.65999984741211,112.6500015258789,43.40999984741211,14.229999542236328,51.04999923706055,43.165000915527344,91.16000366210938,356.627685546875,64.0999984741211,241.3000030517578,30.012500762939453,28.024999618530273,182.14999389648438,14.520000457763672,55.0,130.25,441.0,83.80000305175781,85.19999694824219,71.76000213623047,45.59000015258789,18.454999923706055,70.0199966430664,118.9000015258789,46.060001373291016,21.170000076293945,22.510000228881836,2018-01-02,2018
2018-01-03,5331.27978515625,13.534438133239746,87.02479553222656,84.12000274658203,35.18000030517578,69.43000030517578,62.63999938964844,18.174999237060547,101.0,24.729999542236328,84.55999755859375,17.875999450683594,113.0,43.209999084472656,14.289999961853027,51.5,43.369998931884766,90.5,360.8101806640625,64.41999816894531,242.75,30.350000381469727,28.760000228881836,182.85000610351562,14.489999771118164,53.779998779296875,131.1999969482422,443.0,84.08999633789062,85.62000274658203,72.06999969482422,46.3650016784668,19.020000457763672,70.95999908447266,119.30000305175781,46.560001373291016,21.360000610351562,23.0,2018-01-03,2018
2018-01-04,5413.68994140625,14.145918846130371,89.00826263427734,85.81999969482422,35.529998779296875,70.45999908447266,63.77000045776367,18.31999969482422,101.3499984741211,25.239999771118164,86.68000030517578,17.923999786376953,112.80000305175781,43.68000030517578,14.515000343322754,51.54999923706055,44.435001373291016,91.13999938964844,370.2904968261719,64.95999908447266,245.60000610351562,30.862499237060547,28.674999237060547,184.5,14.494999885559082,54.08000183105469,131.25,443.79998779296875,85.22000122070312,88.68000030517578,73.0,47.349998474121094,19.280000686645508,72.23999786376953,121.5,47.47999954223633,21.649999618530273,23.219999313354492,2018-01-04,2018
2018-01-05,5470.75,14.121845245361328,89.75206756591797,85.5999984741211,35.900001525878906,71.75,63.88999938964844,18.514999389648438,102.5,25.5049991607666,88.23999786376953,18.107999801635742,114.3499984741211,44.150001525878906,14.595000267028809,51.650001525878906,45.07500076293945,91.30000305175781,373.45062255859375,65.63999938964844,249.5,31.487499237060547,28.415000915527344,186.89999389648438,14.619999885559082,55.599998474121094,131.9499969482422,447.5,87.19999694824219,89.19999694824219,74.36000061035156,47.76499938964844,19.43000030517578,73.23999786376953,122.5999984741211,47.82500076293945,21.889999389648438,23.549999237060547,2018-01-05,2018
2018-01-08,5487.419921875,14.275918960571289,90.7437973022461,86.62000274658203,35.95000076293945,71.2699966430664,64.5,17.940000534057617,102.4000015258789,25.815000534057617,88.4000015258789,18.131999969482422,114.9000015258789,44.58000183105469,14.6899995803833,52.45000076293945,45.1349983215332,91.12000274658203,369.1751708984375,65.55999755859375,245.5,31.825000762939453,29.200000762939453,186.75,14.699999809265137,55.7599983215332,132.3000030517578,447.8999938964844,88.47000122070312,89.04000091552734,74.3499984741211,47.915000915527344,19.31999969482422,73.36000061035156,124.0,48.03499984741211,22.06999969482422,23.81999969482422,2018-01-08,2018
2018-01-09,5523.93994140625,14.338512420654297,90.82644653320312,86.87999725341797,35.95000076293945,71.16999816894531,65.43000030517578,17.825000762939453,104.4000015258789,26.03499984741211,88.55999755859375,18.280000686645508,114.30000305175781,44.81999969482422,14.680000305175781,53.29999923706055,45.17499923706055,91.16000366210938,374.9377136230469,66.04000091552734,246.10000610351562,32.45000076293945,29.75,188.3000030517578,14.71500015258789,56.97999954223633,133.39999389648438,448.8999938964844,89.55999755859375,89.69999694824219,74.23999786376953,48.540000915527344,19.709999084472656,74.4800033569336,127.5,48.29999923706055,21.93000030517578,24.799999237060547,2018-01-09,2018
2018-01-10,5504.68017578125,14.598511695861816,89.71074676513672,90.2699966430664,36.0,69.04000091552734,66.43000030517578,17.575000762939453,104.1500015258789,26.385000228881836,87.58000183105469,18.152000427246094,111.75,44.83000183105469,14.649999618530273,53.0,46.130001068115234,90.86000061035156,383.3956604003906,65.68000030517578,242.0,32.212501525878906,29.829999923706055,186.89999389648438,14.430000305175781,55.7599983215332,131.85000610351562,449.70001220703125,88.08999633789062,89.58000183105469,73.33999633789062,48.18000030517578,19.59000015258789,73.76000213623047,127.19999694824219,48.150001525878906,20.950000762939453,24.84000015258789,2018-01-10,2018
2018-01-11,5488.5498046875,14.670734405517578,88.51239776611328,90.0199966430664,35.75,69.44000244140625,67.0,17.485000610351562,105.3499984741211,26.575000762939453,85.31999969482422,18.243999481201172,110.75,44.63999938964844,14.670000076293945,51.849998474121094,46.56999969482422,89.9000015258789,379.5849609375,65.4000015258789,239.0,32.11249923706055,30.15999984741211,184.64999389648438,14.3100004196167,55.79999923706055,131.75,445.6000061035156,87.69999694824219,90.0,72.9000015258789,47.67499923706055,20.0,73.66000366210938,127.0,48.14500045776367,20.719999313354492,24.290000915527344,2018-01-11,2018
2018-01-12,5517.06005859375,14.656289100646973,89.09091186523438,90.4000015258789,35.79999923706055,69.58999633789062,67.45999908447266,17.790000915527344,106.3499984741211,26.860000610351562,85.19999694824219,18.540000915527344,112.19999694824219,44.65999984741211,14.5600004196167,50.900001525878906,46.459999084472656,89.5999984741211,380.0496826171875,65.83999633789062,242.14999389648438,32.212501525878906,30.6299991607666,184.0500030517578,14.46500015258789,56.84000015258789,130.9499969482422,445.8999938964844,88.58000183105469,90.4800033569336,73.66999816894531,48.095001220703125,19.989999771118164,74.81999969482422,126.0,48.61000061035156,20.59000015258789,23.3799991607666,2018-01-12,2018
2018-01-15,5509.68994140625,14.718881607055664,89.3388442993164,90.0,35.63999938964844,69.16999816894531,67.52999877929688,17.905000686645508,106.30000305175781,26.795000076293945,84.58000183105469,18.600000381469727,111.94999694824219,45.20000076293945,14.484999656677246,51.95000076293945,46.36000061035156,89.36000061035156,373.1717834472656,66.36000061035156,242.75,32.0,30.520000457763672,184.4499969482422,14.475000381469727,58.20000076293945,130.60000610351562,446.20001220703125,88.55000305175781,89.9000015258789,73.19999694824219,47.935001373291016,19.799999237060547,74.58000183105469,125.5,48.57500076293945,20.579999923706055,24.010000228881836,2018-01-15,2018
